service,distance,experience,is_peak_hour,rain_ratio,completion_time
Sửa chữa và bảo dưỡng ô tô,42,1.9955951100875493,0,0.0,279
Sửa chữa và bảo dưỡng laptop,24,14.615429527004316,0,1.0,123
Sửa chữa và bảo dưỡng xe máy,23,19.78038024391931,1,0.0,96
Sửa chữa và bảo dưỡng lò vi sóng,15,1.6962463029633623,0,0.0,113
Sửa chữa và bảo dưỡng laptop,21,0.8426608098289887,1,0.0,163
Sửa chữa và bảo dưỡng xe máy,2,5.774848513121757,1,0.0,87
Sửa chữa và bảo dưỡng laptop,4,7.464596675023393,1,0.5,99
Sửa chữa và bảo dưỡng máy lạnh,5,2.8481272372707487,1,0.5,169
Sửa chữa và bảo dưỡng quạt điện,4,7.816126431641888,0,0.5,41
Sửa chữa và bảo dưỡng điện dân dụng,4,4.573498791511527,0,0.5,105
Sửa chữa và bảo dưỡng xe máy,26,1.210144414997954,1,0.0,143
Sửa chữa và bảo dưỡng lò vi sóng,9,29.858758062826784,0,1.0,89
Sửa chữa và bảo dưỡng TV,21,1.8450626670914207,1,0.5,157
Sửa chữa và bảo dưỡng TV,2,15.095507457077478,1,0.5,87
Sửa chữa và bảo dưỡng tủ lạnh,4,16.506270629729876,0,1.0,99
Sửa chữa và bảo dưỡng ô tô,18,0.6041779218914197,1,1.0,277
Sửa chữa và bảo dưỡng tủ lạnh,26,24.75879711662437,1,1.0,165
Sửa chữa và bảo dưỡng điện dân dụng,8,7.573119448700885,0,0.5,90
Sửa chữa và bảo dưỡng lò vi sóng,11,21.55066832927222,0,0.5,73
Sửa chữa và bảo dưỡng lò vi sóng,28,1.085033655097579,1,0.5,158
Sửa chữa và bảo dưỡng laptop,18,5.744173601384388,0,1.0,133
Sửa chữa và bảo dưỡng TV,17,5.92297436381598,1,1.0,149
Sửa chữa và bảo dưỡng điện thoại,25,20.865365437889928,0,1.0,100
Sửa chữa và bảo dưỡng quạt điện,27,4.155364646476677,0,1.0,98
Sửa chữa và bảo dưỡng máy in,24,17.1423407507501,1,1.0,116
Sửa chữa và bảo dưỡng laptop,20,0.597997379142641,0,0.0,150
Sửa chữa và bảo dưỡng xe máy,4,0.7039556079092244,1,0.0,97
Sửa chữa và bảo dưỡng ô tô,19,2.832550608557044,1,0.0,243
Sửa chữa và bảo dưỡng máy giặt,37,6.601135288531465,0,0.0,204
Sửa chữa và bảo dưỡng laptop,21,5.923091758219438,0,1.0,140
Sửa chữa và bảo dưỡng điện dân dụng,19,23.312355954309226,0,0.5,103
Sửa chữa và bảo dưỡng laptop,48,1.9132881601417129,1,1.0,211
Sửa chữa và bảo dưỡng máy in,16,2.618394893697064,0,0.5,117
Sửa chữa và bảo dưỡng laptop,24,28.56448987925804,1,0.0,120
Sửa chữa và bảo dưỡng xe máy,8,4.338405031354075,0,1.0,90
Sửa chữa và bảo dưỡng tủ lạnh,32,7.772497698653665,1,0.0,180
Sửa chữa và bảo dưỡng TV,9,1.4921950540082891,1,1.0,139
Sửa chữa và bảo dưỡng quạt điện,4,6.666412720256338,0,0.5,45
Sửa chữa và bảo dưỡng máy lạnh,21,4.67338273082913,0,0.5,110
Sửa chữa và bảo dưỡng TV,1,1.046344659668673,1,0.5,127
Sửa chữa và bảo dưỡng điện thoại,18,10.088997488085234,0,0.0,56
Sửa chữa và bảo dưỡng nồi cơm điện,43,20.128782626361016,0,0.0,105
Sửa chữa và bảo dưỡng máy in,5,13.951591494652792,0,0.0,64
Sửa chữa và bảo dưỡng laptop,6,0.8497604153158381,0,0.5,129
Sửa chữa và bảo dưỡng máy lạnh,15,14.34326797465264,0,0.5,183
Sửa chữa và bảo dưỡng máy giặt,10,1.082266511916446,0,0.0,150
Sửa chữa và bảo dưỡng lò vi sóng,15,0.292825556470758,0,0.0,120
Sửa chữa và bảo dưỡng nồi cơm điện,27,18.393446529806766,0,1.0,97
Sửa chữa và bảo dưỡng máy lạnh,15,7.814683724398437,1,0.5,172
Sửa chữa và bảo dưỡng ô tô,7,4.633308079823079,1,0.0,205
Sửa chữa và bảo dưỡng máy tính,17,12.439887229272044,1,0.5,89
Sửa chữa và bảo dưỡng laptop,1,14.483466722296704,0,0.0,64
Sửa chữa và bảo dưỡng nồi cơm điện,5,19.390080797000444,1,1.0,48
Sửa chữa và bảo dưỡng điện thoại,35,17.705100212746657,1,0.5,115
Sửa chữa và bảo dưỡng nồi cơm điện,18,4.680898223367194,0,0.0,63
Sửa chữa và bảo dưỡng hệ thống nước,2,18.476623912393016,1,0.0,102
Sửa chữa và bảo dưỡng máy tính,9,9.623905381495144,0,0.0,61
Sửa chữa và bảo dưỡng máy giặt,24,3.037526938872028,0,0.5,152
Sửa chữa và bảo dưỡng điện thoại,20,3.356328951719773,1,0.0,96
Sửa chữa và bảo dưỡng điện thoại,47,3.2952175060090125,0,1.0,165
Sửa chữa và bảo dưỡng tủ lạnh,15,7.519877206177702,0,1.0,140
Sửa chữa và bảo dưỡng nồi cơm điện,31,1.727926517574025,0,0.5,120
Sửa chữa và bảo dưỡng nồi cơm điện,32,1.3303849099118323,1,0.5,127
Sửa chữa và bảo dưỡng ô tô,17,1.7761779880694024,1,0.0,149
Sửa chữa và bảo dưỡng xe máy,34,17.715061895301208,1,1.0,146
Sửa chữa và bảo dưỡng máy in,14,1.7397178148470485,0,0.0,101
Sửa chữa và bảo dưỡng lò vi sóng,8,0.2801699327114628,0,0.0,63
Sửa chữa và bảo dưỡng xe máy,14,6.980650454732354,0,1.0,109
Sửa chữa và bảo dưỡng hệ thống nước,39,0.5807034145476093,0,1.0,209
Sửa chữa và bảo dưỡng máy giặt,23,5.007055353406909,0,0.0,143
Sửa chữa và bảo dưỡng nồi cơm điện,21,0.6110902113278884,0,0.5,113
Sửa chữa và bảo dưỡng máy tính,39,4.224963522445398,0,1.0,146
Sửa chữa và bảo dưỡng hệ thống nước,44,7.448884509241625,0,0.0,197
Sửa chữa và bảo dưỡng điện dân dụng,10,4.068838724349071,0,0.5,104
Sửa chữa và bảo dưỡng TV,8,25.661735811708432,0,0.5,94
Sửa chữa và bảo dưỡng máy tính,9,4.370702680561205,1,0.5,95
Sửa chữa và bảo dưỡng ô tô,21,0.558664828383346,0,0.5,254
Sửa chữa và bảo dưỡng điện thoại,12,2.8808828726433946,0,0.5,89
Sửa chữa và bảo dưỡng máy lạnh,7,2.620883164200876,0,0.5,155
Sửa chữa và bảo dưỡng ô tô,8,2.0195336074818906,1,0.5,189
Sửa chữa và bảo dưỡng quạt điện,8,2.4880765886293528,0,1.0,59
Sửa chữa và bảo dưỡng máy lạnh,1,1.5275070287322017,0,0.5,134
Sửa chữa và bảo dưỡng máy giặt,37,13.22546108651983,0,0.0,163
Sửa chữa và bảo dưỡng điện thoại,30,0.9221551424601028,1,0.0,134
Sửa chữa và bảo dưỡng TV,26,7.626308996662042,0,0.0,133
Sửa chữa và bảo dưỡng laptop,30,13.660966744159316,1,0.0,140
Sửa chữa và bảo dưỡng nồi cơm điện,7,15.955399507754418,1,0.5,52
Sửa chữa và bảo dưỡng quạt điện,5,0.9709742784159772,0,1.0,71
Sửa chữa và bảo dưỡng máy lạnh,43,1.47917334572423,1,1.0,254
Sửa chữa và bảo dưỡng xe máy,15,1.049967996387405,0,0.5,116
Sửa chữa và bảo dưỡng ô tô,3,2.86072187371765,1,1.0,205
Sửa chữa và bảo dưỡng lò vi sóng,2,0.4460502448463427,1,1.0,124
Sửa chữa và bảo dưỡng TV,5,3.737344187721077,0,0.5,109
Sửa chữa và bảo dưỡng ô tô,11,28.322583577134523,1,0.5,114
Sửa chữa và bảo dưỡng máy giặt,37,2.279688986462733,1,0.0,186
Sửa chữa và bảo dưỡng máy lạnh,16,11.568678457527096,0,1.0,180
Sửa chữa và bảo dưỡng hệ thống nước,8,18.684680350236576,1,0.5,92
Sửa chữa và bảo dưỡng máy tính,21,7.126268991546348,1,0.0,112
Sửa chữa và bảo dưỡng máy in,3,28.879671950447342,0,0.0,47
Sửa chữa và bảo dưỡng điện dân dụng,2,6.560307888289391,1,0.0,88
Sửa chữa và bảo dưỡng xe máy,11,10.65349200949624,0,0.0,66
Sửa chữa và bảo dưỡng nồi cơm điện,9,0.0378033033413123,1,1.0,97
Sửa chữa và bảo dưỡng hệ thống nước,39,20.99121311966988,0,1.0,184
Sửa chữa và bảo dưỡng máy lạnh,37,3.408339418054383,0,0.0,210
Sửa chữa và bảo dưỡng lò vi sóng,12,6.380014678697672,1,0.0,94
Sửa chữa và bảo dưỡng lò vi sóng,41,12.18636252552298,0,0.5,141
Sửa chữa và bảo dưỡng laptop,24,0.6825667554390986,0,1.0,169
Sửa chữa và bảo dưỡng tủ lạnh,2,5.657769208260724,0,1.0,133
Sửa chữa và bảo dưỡng điện dân dụng,10,7.474959386609923,0,0.0,93
Sửa chữa và bảo dưỡng hệ thống nước,12,2.2806333807686734,1,0.0,122
Sửa chữa và bảo dưỡng điện thoại,6,29.97447576889032,1,1.0,62
Sửa chữa và bảo dưỡng hệ thống nước,22,1.2467754123177253,0,1.0,167
Sửa chữa và bảo dưỡng tủ lạnh,46,1.7603318646694504,0,0.5,202
Sửa chữa và bảo dưỡng tủ lạnh,9,25.43169380361193,0,1.0,125
Sửa chữa và bảo dưỡng hệ thống nước,2,3.422393233079828,0,1.0,124
Sửa chữa và bảo dưỡng điện thoại,14,26.96929531112799,0,1.0,70
Sửa chữa và bảo dưỡng điện thoại,12,12.408781325541142,0,1.0,74
Sửa chữa và bảo dưỡng máy tính,15,2.878987684147341,1,1.0,118
Sửa chữa và bảo dưỡng xe máy,4,6.955869331112133,1,0.5,84
Sửa chữa và bảo dưỡng lò vi sóng,12,16.788263694524044,0,1.0,91
Sửa chữa và bảo dưỡng quạt điện,6,3.301551920121994,0,1.0,55
Sửa chữa và bảo dưỡng lò vi sóng,1,1.3163622995696165,0,1.0,101
Sửa chữa và bảo dưỡng laptop,5,2.2362908008979265,1,0.0,94
Sửa chữa và bảo dưỡng hệ thống nước,26,24.896413762053097,0,1.0,163
Sửa chữa và bảo dưỡng điện thoại,41,1.1322954486539032,0,1.0,110
Sửa chữa và bảo dưỡng máy lạnh,6,16.442120874654258,0,1.0,112
Sửa chữa và bảo dưỡng ô tô,4,5.366311375924391,0,1.0,188
Sửa chữa và bảo dưỡng máy tính,18,1.0073066976353724,0,0.0,103
Sửa chữa và bảo dưỡng TV,8,13.794928579173586,0,1.0,101
Sửa chữa và bảo dưỡng ô tô,2,4.6472148229193335,0,1.0,208
Sửa chữa và bảo dưỡng điện dân dụng,17,4.41991861659907,1,0.0,124
Sửa chữa và bảo dưỡng máy tính,38,2.673143780778465,0,0.5,153
Sửa chữa và bảo dưỡng máy lạnh,30,3.973482212393238,0,0.0,194
Sửa chữa và bảo dưỡng máy lạnh,6,9.808520613734483,1,0.5,128
Sửa chữa và bảo dưỡng hệ thống nước,11,0.7654660162631394,0,0.5,154
Sửa chữa và bảo dưỡng điện thoại,9,0.2365395548159898,1,0.0,79
Sửa chữa và bảo dưỡng điện thoại,6,7.299504451915808,1,1.0,85
Sửa chữa và bảo dưỡng xe máy,4,18.18096343242616,0,1.0,78
Sửa chữa và bảo dưỡng tủ lạnh,4,7.324670701851408,0,0.0,79
Sửa chữa và bảo dưỡng lò vi sóng,28,0.0162236391993179,0,0.0,142
Sửa chữa và bảo dưỡng hệ thống nước,39,13.982544918072916,0,0.5,164
Sửa chữa và bảo dưỡng máy giặt,12,22.882702826808625,1,1.0,147
Sửa chữa và bảo dưỡng xe máy,14,0.671429775286592,0,0.0,109
Sửa chữa và bảo dưỡng điện dân dụng,26,1.1766586605366611,0,1.0,159
Sửa chữa và bảo dưỡng hệ thống nước,1,4.262106748558364,0,0.5,117
Sửa chữa và bảo dưỡng TV,16,28.791135778950853,0,0.5,115
Sửa chữa và bảo dưỡng laptop,15,13.853930793793868,0,0.5,81
Sửa chữa và bảo dưỡng máy lạnh,16,0.8200018792085434,0,1.0,195
Sửa chữa và bảo dưỡng điện dân dụng,10,3.080957427886569,0,0.5,108
Sửa chữa và bảo dưỡng laptop,18,2.891886629616692,0,0.5,130
Sửa chữa và bảo dưỡng TV,37,6.162937882394794,1,0.5,182
Sửa chữa và bảo dưỡng điện thoại,17,1.3432975048922062,1,0.5,106
Sửa chữa và bảo dưỡng nồi cơm điện,19,2.795763792716427,0,1.0,102
Sửa chữa và bảo dưỡng tủ lạnh,20,22.517301637131684,1,0.0,113
Sửa chữa và bảo dưỡng nồi cơm điện,3,1.4765999343582457,1,1.0,83
Sửa chữa và bảo dưỡng hệ thống nước,6,2.02411031037917,1,0.0,115
Sửa chữa và bảo dưỡng máy lạnh,21,24.167363227343778,0,0.0,175
Sửa chữa và bảo dưỡng máy tính,13,3.966873863719331,1,1.0,108
Sửa chữa và bảo dưỡng máy giặt,20,1.841524450964939,0,0.0,143
Sửa chữa và bảo dưỡng máy tính,10,0.2875819195449838,0,0.5,109
Sửa chữa và bảo dưỡng điện dân dụng,12,6.906775301330298,0,0.5,95
Sửa chữa và bảo dưỡng điện dân dụng,42,11.757080939275196,1,0.0,161
Sửa chữa và bảo dưỡng nồi cơm điện,11,1.8870408991396244,0,1.0,85
Sửa chữa và bảo dưỡng laptop,19,17.32827722764232,0,1.0,106
Sửa chữa và bảo dưỡng TV,45,26.517197373259567,1,0.5,174
Sửa chữa và bảo dưỡng tủ lạnh,20,6.404645784683074,1,0.0,161
Sửa chữa và bảo dưỡng ô tô,14,3.104653245330236,0,0.5,208
Sửa chữa và bảo dưỡng máy tính,8,3.601151130938737,0,0.0,77
Sửa chữa và bảo dưỡng laptop,27,1.9036765700723957,1,0.0,157
Sửa chữa và bảo dưỡng hệ thống nước,6,7.991728971374998,1,0.0,115
Sửa chữa và bảo dưỡng điện dân dụng,13,6.421270075812566,0,0.0,105
Sửa chữa và bảo dưỡng điện dân dụng,32,2.011902284504579,0,0.0,140
Sửa chữa và bảo dưỡng máy giặt,32,28.908272442080776,0,0.5,165
Sửa chữa và bảo dưỡng điện thoại,26,0.3495203454682229,0,1.0,134
Sửa chữa và bảo dưỡng quạt điện,13,6.467985943489111,1,0.5,70
Sửa chữa và bảo dưỡng quạt điện,49,4.933508307784127,0,0.0,125
Sửa chữa và bảo dưỡng điện thoại,11,15.393016048308676,0,0.0,56
Sửa chữa và bảo dưỡng điện thoại,27,12.032724607682145,1,0.0,101
Sửa chữa và bảo dưỡng tủ lạnh,11,4.154509319866861,0,0.5,156
Sửa chữa và bảo dưỡng máy tính,17,27.42061360104372,0,0.0,71
Sửa chữa và bảo dưỡng xe máy,34,0.0754763473847482,1,1.0,185
Sửa chữa và bảo dưỡng xe máy,9,2.9640019058013065,1,1.0,123
Sửa chữa và bảo dưỡng hệ thống nước,9,2.397714299928858,0,0.5,136
Sửa chữa và bảo dưỡng xe máy,5,0.9052519372435271,1,1.0,109
Sửa chữa và bảo dưỡng điện dân dụng,26,15.214429585815466,1,0.5,117
Sửa chữa và bảo dưỡng nồi cơm điện,34,2.198499729576866,0,0.0,121
Sửa chữa và bảo dưỡng tủ lạnh,8,1.6419045224848243,0,0.5,138
Sửa chữa và bảo dưỡng TV,29,13.461041829397756,0,0.0,149
Sửa chữa và bảo dưỡng máy lạnh,15,1.1746848102237442,1,1.0,203
Sửa chữa và bảo dưỡng máy in,9,10.64404064568071,0,0.0,60
Sửa chữa và bảo dưỡng điện dân dụng,29,3.4246419265128125,0,0.0,128
Sửa chữa và bảo dưỡng máy giặt,34,3.929110470097618,0,0.5,178
Sửa chữa và bảo dưỡng điện thoại,8,2.015393689728186,1,0.0,90
Sửa chữa và bảo dưỡng ô tô,11,5.228256063823889,1,0.0,213
Sửa chữa và bảo dưỡng máy giặt,3,1.25394122272875,0,0.0,121
Sửa chữa và bảo dưỡng máy in,7,0.5098527323990182,0,0.5,108
Sửa chữa và bảo dưỡng hệ thống nước,4,12.47119683549316,1,0.0,96
Sửa chữa và bảo dưỡng TV,11,2.7503436743433336,0,0.0,118
Sửa chữa và bảo dưỡng TV,41,26.983335321006443,1,1.0,190
Sửa chữa và bảo dưỡng lò vi sóng,17,2.4417746286554465,0,1.0,124
Sửa chữa và bảo dưỡng điện dân dụng,7,0.5718652666644513,0,1.0,125
Sửa chữa và bảo dưỡng nồi cơm điện,18,4.533786845616946,0,0.5,72
Sửa chữa và bảo dưỡng lò vi sóng,3,7.218099922462828,0,0.0,69
Sửa chữa và bảo dưỡng ô tô,8,0.1160101320564304,1,0.5,210
Sửa chữa và bảo dưỡng xe máy,27,27.05334599660013,1,0.5,115
Sửa chữa và bảo dưỡng máy tính,24,29.286617982376328,0,0.5,93
Sửa chữa và bảo dưỡng TV,22,8.793612910117513,0,1.0,135
Sửa chữa và bảo dưỡng máy giặt,3,1.3073951245629871,1,0.0,119
Sửa chữa và bảo dưỡng máy giặt,31,0.2002986324802764,1,1.0,224
Sửa chữa và bảo dưỡng laptop,27,0.4688548040903272,1,0.0,181
Sửa chữa và bảo dưỡng xe máy,7,29.05537127430093,0,0.0,60
Sửa chữa và bảo dưỡng điện thoại,6,24.18509154314881,0,1.0,54
Sửa chữa và bảo dưỡng TV,12,1.7114566630715502,1,0.0,125
Sửa chữa và bảo dưỡng máy lạnh,20,0.5511281563481756,0,1.0,201
Sửa chữa và bảo dưỡng TV,11,22.45124163941668,0,1.0,99
Sửa chữa và bảo dưỡng nồi cơm điện,3,1.4388817116522676,0,0.5,53
Sửa chữa và bảo dưỡng laptop,17,2.4210409069976517,1,0.5,138
Sửa chữa và bảo dưỡng tủ lạnh,16,6.733304543573696,1,1.0,169
Sửa chữa và bảo dưỡng ô tô,34,20.5191559288794,0,1.0,267
Sửa chữa và bảo dưỡng quạt điện,15,11.569060472906491,0,1.0,54
Sửa chữa và bảo dưỡng xe máy,15,18.20721421483111,1,1.0,107
Sửa chữa và bảo dưỡng xe máy,7,1.1475992083186837,0,0.0,88
Sửa chữa và bảo dưỡng lò vi sóng,50,6.853406934847572,0,0.0,158
Sửa chữa và bảo dưỡng quạt điện,24,6.274757629722263,0,1.0,88
Sửa chữa và bảo dưỡng ô tô,32,7.848313197544575,0,0.0,222
Sửa chữa và bảo dưỡng máy tính,7,21.09117783883793,0,0.5,67
Sửa chữa và bảo dưỡng điện dân dụng,6,11.929813809213243,0,0.5,84
Sửa chữa và bảo dưỡng máy in,7,6.037601094284366,1,0.5,96
Sửa chữa và bảo dưỡng máy giặt,30,7.836608142613449,0,0.5,167
Sửa chữa và bảo dưỡng máy giặt,9,7.013202966476091,1,1.0,151
Sửa chữa và bảo dưỡng máy tính,11,23.99735484114689,0,0.5,76
Sửa chữa và bảo dưỡng nồi cơm điện,10,13.389363914813668,1,1.0,62
Sửa chữa và bảo dưỡng laptop,28,18.432521487807325,1,0.0,128
Sửa chữa và bảo dưỡng lò vi sóng,7,17.69866855555086,1,0.5,81
Sửa chữa và bảo dưỡng điện thoại,40,5.091811609539251,0,0.0,131
Sửa chữa và bảo dưỡng tủ lạnh,40,19.666848500648623,0,1.0,191
Sửa chữa và bảo dưỡng lò vi sóng,6,1.889531690023742,0,0.0,87
Sửa chữa và bảo dưỡng laptop,33,3.382549750350396,0,0.0,139
Sửa chữa và bảo dưỡng máy tính,6,19.79434115448117,1,0.5,66
Sửa chữa và bảo dưỡng quạt điện,15,24.03293978909221,0,0.5,49
Sửa chữa và bảo dưỡng điện dân dụng,13,2.8012087160026558,1,0.5,117
Sửa chữa và bảo dưỡng nồi cơm điện,41,1.6917121518175922,1,1.0,153
Sửa chữa và bảo dưỡng điện thoại,20,1.0714668848455575,1,1.0,118
Sửa chữa và bảo dưỡng quạt điện,9,6.204394450280756,0,0.5,60
Sửa chữa và bảo dưỡng điện dân dụng,25,1.975946091449408,0,0.0,131
Sửa chữa và bảo dưỡng ô tô,2,0.3852906049814774,1,0.0,204
Sửa chữa và bảo dưỡng lò vi sóng,4,13.873446893002669,1,1.0,79
Sửa chữa và bảo dưỡng điện dân dụng,8,15.926978224568533,0,1.0,94
Sửa chữa và bảo dưỡng hệ thống nước,14,6.25417723094508,0,1.0,125
Sửa chữa và bảo dưỡng máy lạnh,3,2.0064527818804976,0,0.0,123
Sửa chữa và bảo dưỡng máy in,21,6.056348922926677,1,0.0,113
Sửa chữa và bảo dưỡng hệ thống nước,7,4.123987465699706,0,0.5,119
Sửa chữa và bảo dưỡng nồi cơm điện,22,7.845016310871466,0,1.0,91
